I,X,Y,Z
29462,595143.5,1669103.5,1874
29463,595143.5,1669098.5,1874
29464,595143.5,1669093.5,1874
29465,595143.5,1669088.5,1861
29466,595143.5,1669083.5,1861
29467,595143.5,1669078.5,1861
29468,595143.5,1669073.5,1847
29469,595143.5,1669068.5,1847
29470,595143.5,1669063.5,1847
29471,595143.5,1669058.5,1847
29472,595143.5,1669053.5,1837
29473,595143.5,1669048.5,1837
29474,595143.5,1669043.5,1837
29475,595143.5,1669038.5,1831
29476,595143.5,1669033.5,1831
29477,595143.5,1669028.5,1831
29478,595143.5,1669023.5,1840
29479,595143.5,1669018.5,1840
29480,595143.5,1669013.5,1840
29481,595143.5,1669008.5,1854
29482,595143.5,1669003.5,1854
29483,595143.5,1668998.5,1854
29484,595143.5,1668993.5,1867
29485,595143.5,1668988.5,1867
29486,595143.5,1668983.5,1867
29487,595143.5,1668978.5,1876
29488,595143.5,1668973.5,1876
29489,595143.5,1668968.5,1876
29490,595143.5,1668963.5,1880
29491,595143.5,1668958.5,1880
29492,595143.5,1668953.5,1880
29493,595143.5,1668948.5,1879
29494,595143.5,1668943.5,1879
29495,595143.5,1668938.5,1879
29496,595143.5,1668933.5,1874
29497,595143.5,1668928.5,1874
29498,595143.5,1668923.5,1874
29499,595143.5,1668918.5,1867
29500,595143.5,1668913.5,1867
29501,595143.5,1668908.5,1867
29502,595143.5,1668903.5,1860
29503,595143.5,1668898.5,1860
29504,595143.5,1668893.5,1860
29505,595143.5,1668888.5,1855
29506,595143.5,1668883.5,1855
29507,595143.5,1668878.5,1855
29508,595143.5,1668873.5,1852
29509,595143.5,1668868.5,1852
29510,595143.5,1668863.5,1852
29511,595143.5,1668858.5,1850
29512,595143.5,1668853.5,1850
29513,595143.5,1668848.5,1850
29514,595143.5,1668843.5,1848
29515,595143.5,1668838.5,1848
29516,595143.5,1668833.5,1848
29517,595143.5,1668828.5,1847
29518,595143.5,1668823.5,1847
29519,595143.5,1668818.5,1847
29520,595143.5,1668813.5,1845
29521,595143.5,1668808.5,1845
29522,595143.5,1668803.5,1845
29523,595143.5,1668798.5,1844
29524,595143.5,1668793.5,1844
29525,595143.5,1668788.5,1844
29526,595143.5,1668783.5,1842
29527,595143.5,1668778.5,1842
29528,595143.5,1668773.5,1842
29529,595143.5,1668768.5,1840
29530,595143.5,1668763.5,1840
29531,595143.5,1668758.5,1840
29532,595143.5,1668753.5,1838
29533,595143.5,1668748.5,1838
29534,595143.5,1668743.5,1838
29535,595143.5,1668738.5,1836
29536,595143.5,1668733.5,1836
29537,595143.5,1668728.5,1836
29538,595143.5,1668723.5,1836
29539,595143.5,1668718.5,1836
29540,595143.5,1668713.5,1836
29541,595143.5,1668708.5,1835
29542,595143.5,1668703.5,1835
29543,595143.5,1668698.5,1835
29544,595143.5,1668693.5,1832
29545,595143.5,1668688.5,1832
29546,595143.5,1668683.5,1832
29547,595143.5,1668678.5,1829
29548,595143.5,1668673.5,1829
29549,595143.5,1668668.5,1829
29550,595143.5,1668663.5,1823
29551,595143.5,1668658.5,1823
29552,595143.5,1668653.5,1823
29553,595143.5,1668648.5,1815
29554,595143.5,1668643.5,1815
29555,595143.5,1668638.5,1815
29556,595143.5,1668633.5,1803
29557,595143.5,1668628.5,1803
29558,595143.5,1668623.5,1803
29559,595143.5,1668618.5,1792
29560,595143.5,1668613.5,1792
29561,595143.5,1668608.5,1792
29562,595143.5,1668603.5,1781
29563,595143.5,1668598.5,1781
29564,595143.5,1668593.5,1781
29565,595143.5,1668588.5,1774
29566,595143.5,1668583.5,1774
29567,595143.5,1668578.5,1774
29568,595148.5,1669533.5,1983
29569,595148.5,1669528.5,1983
29570,595148.5,1669523.5,1981
29571,595148.5,1669518.5,1981
29572,595148.5,1669513.5,1981
29573,595148.5,1669508.5,1979
29574,595148.5,1669503.5,1979
29575,595148.5,1669498.5,1979
29576,595148.5,1669493.5,1978
29577,595148.5,1669488.5,1978
29578,595148.5,1669483.5,1978
29579,595148.5,1669478.5,1976
29580,595148.5,1669473.5,1976
29581,595148.5,1669468.5,1976
29582,595148.5,1669463.5,1974
29583,595148.5,1669458.5,1974
29584,595148.5,1669453.5,1974
29585,595148.5,1669448.5,1973
29586,595148.5,1669443.5,1973
29587,595148.5,1669438.5,1973
29588,595148.5,1669433.5,1972
29589,595148.5,1669428.5,1972
29590,595148.5,1669423.5,1972
29591,595148.5,1669418.5,1970
29592,595148.5,1669413.5,1970
29593,595148.5,1669408.5,1970
29594,595148.5,1669403.5,1966
29595,595148.5,1669398.5,1966
29596,595148.5,1669393.5,1966
29597,595148.5,1669388.5,1961
29598,595148.5,1669383.5,1961
29599,595148.5,1669378.5,1961
29600,595148.5,1669373.5,1953
29601,595148.5,1669368.5,1953
29602,595148.5,1669363.5,1953
29603,595148.5,1669358.5,1944
29604,595148.5,1669353.5,1944
29605,595148.5,1669348.5,1944
29606,595148.5,1669343.5,1933
29607,595148.5,1669338.5,1933
29608,595148.5,1669333.5,1933
29609,595148.5,1669328.5,1919
29610,595148.5,1669323.5,1919
29611,595148.5,1669318.5,1919
29612,595148.5,1669313.5,1905
29613,595148.5,1669308.5,1905
29614,595148.5,1669303.5,1905
29615,595148.5,1669298.5,1891
29616,595148.5,1669293.5,1891
29617,595148.5,1669288.5,1891
29618,595148.5,1669283.5,1878
29619,595148.5,1669278.5,1878
29620,595148.5,1669273.5,1878
29621,595148.5,1669268.5,1866
29622,595148.5,1669263.5,1866
29623,595148.5,1669258.5,1866
29624,595148.5,1669253.5,1862
29625,595148.5,1669248.5,1862
29626,595148.5,1669243.5,1862
29627,595148.5,1669238.5,1869
29628,595148.5,1669233.5,1869
29629,595148.5,1669228.5,1869
29630,595148.5,1669223.5,1877
29631,595148.5,1669218.5,1877
29632,595148.5,1669213.5,1877
29633,595148.5,1669208.5,1885
29634,595148.5,1669203.5,1885
29635,595148.5,1669198.5,1885
29636,595148.5,1669193.5,1891
29637,595148.5,1669188.5,1891
29638,595148.5,1669183.5,1891
29639,595148.5,1669178.5,1894
29640,595148.5,1669173.5,1894
29641,595148.5,1669168.5,1894
29642,595148.5,1669163.5,1895
29643,595148.5,1669158.5,1895
29644,595148.5,1669153.5,1895
29645,595148.5,1669148.5,1894
29646,595148.5,1669143.5,1894
29647,595148.5,1669138.5,1894
29648,595148.5,1669133.5,1891
29649,595148.5,1669128.5,1891
29650,595148.5,1669123.5,1891
29651,595148.5,1669118.5,1884
29652,595148.5,1669113.5,1884
29653,595148.5,1669108.5,1884
29654,595148.5,1669103.5,1874
29655,595148.5,1669098.5,1874
29656,595148.5,1669093.5,1874
29657,595148.5,1669088.5,1861
29658,595148.5,1669083.5,1861
29659,595148.5,1669078.5,1861
29660,595148.5,1669073.5,1847
29661,595148.5,1669068.5,1847
29662,595148.5,1669063.5,1847
29663,595148.5,1669058.5,1847
29664,595148.5,1669053.5,1837
29665,595148.5,1669048.5,1837
29666,595148.5,1669043.5,1837
29667,595148.5,1669038.5,1831
29668,595148.5,1669033.5,1831
29669,595148.5,1669028.5,1831
29670,595148.5,1669023.5,1840
29671,595148.5,1669018.5,1840
29672,595148.5,1669013.5,1840
29673,595148.5,1669008.5,1854
29674,595148.5,1669003.5,1854
29675,595148.5,1668998.5,1854
29676,595148.5,1668993.5,1867
29677,595148.5,1668988.5,1867
29678,595148.5,1668983.5,1867
29679,595148.5,1668978.5,1876
29680,595148.5,1668973.5,1876
29681,595148.5,1668968.5,1876
29682,595148.5,1668963.5,1880
29683,595148.5,1668958.5,1880
29684,595148.5,1668953.5,1880
29685,595148.5,1668948.5,1879
29686,595148.5,1668943.5,1879
29687,595148.5,1668938.5,1879
29688,595148.5,1668933.5,1874
29689,595148.5,1668928.5,1874
29690,595148.5,1668923.5,1874
29691,595148.5,1668918.5,1867
29692,595148.5,1668913.5,1867
29693,595148.5,1668908.5,1867
29694,595148.5,1668903.5,1860
29695,595148.5,1668898.5,1860
29696,595148.5,1668893.5,1860
29697,595148.5,1668888.5,1855
29698,595148.5,1668883.5,1855
29699,595148.5,1668878.5,1855
29700,595148.5,1668873.5,1852
29701,595148.5,1668868.5,1852
29702,595148.5,1668863.5,1852
29703,595148.5,1668858.5,1850
29704,595148.5,1668853.5,1850
29705,595148.5,1668848.5,1850
29706,595148.5,1668843.5,1848
29707,595148.5,1668838.5,1848
29708,595148.5,1668833.5,1848
29709,595148.5,1668828.5,1847
29710,595148.5,1668823.5,1847
29711,595148.5,1668818.5,1847
29712,595148.5,1668813.5,1845
29713,595148.5,1668808.5,1845
29714,595148.5,1668803.5,1845
29715,595148.5,1668798.5,1844
29716,595148.5,1668793.5,1844
29717,595148.5,1668788.5,1844
29718,595148.5,1668783.5,1842
29719,595148.5,1668778.5,1842
29720,595148.5,1668773.5,1842
29721,595148.5,1668768.5,1840
29722,595148.5,1668763.5,1840
29723,595148.5,1668758.5,1840
29724,595148.5,1668753.5,1838
29725,595148.5,1668748.5,1838
29726,595148.5,1668743.5,1838
29727,595148.5,1668738.5,1836
29728,595148.5,1668733.5,1836
29729,595148.5,1668728.5,1836
29730,595148.5,1668723.5,1836
29731,595148.5,1668718.5,1836
29732,595148.5,1668713.5,1836
29733,595148.5,1668708.5,1835
29734,595148.5,1668703.5,1835
29735,595148.5,1668698.5,1835
29736,595148.5,1668693.5,1832
29737,595148.5,1668688.5,1832
29738,595148.5,1668683.5,1832
29739,595148.5,1668678.5,1829
29740,595148.5,1668673.5,1829
29741,595148.5,1668668.5,1829
29742,595148.5,1668663.5,1823
29743,595148.5,1668658.5,1823
29744,595148.5,1668653.5,1823
29745,595148.5,1668648.5,1815
29746,595148.5,1668643.5,1815
29747,595148.5,1668638.5,1815
29748,595148.5,1668633.5,1803
29749,595148.5,1668628.5,1803
29750,595148.5,1668623.5,1803
29751,595148.5,1668618.5,1792
29752,595148.5,1668613.5,1792
29753,595148.5,1668608.5,1792
29754,595148.5,1668603.5,1781
29755,595148.5,1668598.5,1781
29756,595148.5,1668593.5,1781
29757,595148.5,1668588.5,1774
29758,595148.5,1668583.5,1774
29759,595148.5,1668578.5,1774
29760,595153.5,1669533.5,2009
29761,595153.5,1669528.5,2009
29762,595153.5,1669523.5,2006
29763,595153.5,1669518.5,2006
29764,595153.5,1669513.5,2006
29765,595153.5,1669508.5,2004
29766,595153.5,1669503.5,2004
29767,595153.5,1669498.5,2004
29768,595153.5,1669493.5,2002
29769,595153.5,1669488.5,2002
29770,595153.5,1669483.5,2002
29771,595153.5,1669478.5,2000
29772,595153.5,1669473.5,2000
29773,595153.5,1669468.5,2000
29774,595153.5,1669463.5,1998
29775,595153.5,1669458.5,1998
29776,595153.5,1669453.5,1998
29777,595153.5,1669448.5,1998
29778,595153.5,1669443.5,1998
29779,595153.5,1669438.5,1998
29780,595153.5,1669433.5,1997
29781,595153.5,1669428.5,1997
29782,595153.5,1669423.5,1997
29783,595153.5,1669418.5,1995
29784,595153.5,1669413.5,1995
29785,595153.5,1669408.5,1995
29786,595153.5,1669403.5,1991
29787,595153.5,1669398.5,1991
29788,595153.5,1669393.5,1991
29789,595153.5,1669388.5,1986
29790,595153.5,1669383.5,1986
29791,595153.5,1669378.5,1986
29792,595153.5,1669373.5,1978
29793,595153.5,1669368.5,1978
29794,595153.5,1669363.5,1978
29795,595153.5,1669358.5,1968
29796,595153.5,1669353.5,1968
29797,595153.5,1669348.5,1968
29798,595153.5,1669343.5,1956
29799,595153.5,1669338.5,1956
29800,595153.5,1669333.5,1956
29801,595153.5,1669328.5,1942
29802,595153.5,1669323.5,1942
29803,595153.5,1669318.5,1942
29804,595153.5,1669313.5,1927
29805,595153.5,1669308.5,1927
29806,595153.5,1669303.5,1927
29807,595153.5,1669298.5,1911
29808,595153.5,1669293.5,1911
29809,595153.5,1669288.5,1911
29810,595153.5,1669283.5,1894
29811,595153.5,1669278.5,1894
29812,595153.5,1669273.5,1894
29813,595153.5,1669268.5,1877
29814,595153.5,1669263.5,1877
29815,595153.5,1669258.5,1877
29816,595153.5,1669253.5,1865
29817,595153.5,1669248.5,1865
29818,595153.5,1669243.5,1865
29819,595153.5,1669238.5,1858
29820,595153.5,1669233.5,1858
29821,595153.5,1669228.5,1858
29822,595153.5,1669223.5,1860
29823,595153.5,1669218.5,1860
29824,595153.5,1669213.5,1860
29825,595153.5,1669208.5,1865
29826,595153.5,1669203.5,1865
29827,595153.5,1669198.5,1865
29828,595153.5,1669193.5,1870
29829,595153.5,1669188.5,1870
29830,595153.5,1669183.5,1870
29831,595153.5,1669178.5,1874
29832,595153.5,1669173.5,1874
29833,595153.5,1669168.5,1874
29834,595153.5,1669163.5,1876
29835,595153.5,1669158.5,1876
29836,595153.5,1669153.5,1876
29837,595153.5,1669148.5,1875
29838,595153.5,1669143.5,1875
29839,595153.5,1669138.5,1875
29840,595153.5,1669133.5,1873
29841,595153.5,1669128.5,1873
29842,595153.5,1669123.5,1873
29843,595153.5,1669118.5,1868
29844,595153.5,1669113.5,1868
29845,595153.5,1669108.5,1868
29846,595153.5,1669103.5,1860
29847,595153.5,1669098.5,1860
29848,595153.5,1669093.5,1860
29849,595153.5,1669088.5,1849
29850,595153.5,1669083.5,1849
29851,595153.5,1669078.5,1849
29852,595153.5,1669073.5,1839
29853,595153.5,1669068.5,1839
29854,595153.5,1669063.5,1839
29855,595153.5,1669058.5,1839
29856,595153.5,1669053.5,1833
29857,595153.5,1669048.5,1833
29858,595153.5,1669043.5,1833
29859,595153.5,1669038.5,1836
29860,595153.5,1669033.5,1836
29861,595153.5,1669028.5,1836
29862,595153.5,1669023.5,1846
29863,595153.5,1669018.5,1846
29864,595153.5,1669013.5,1846
29865,595153.5,1669008.5,1860
29866,595153.5,1669003.5,1860
29867,595153.5,1668998.5,1860
29868,595153.5,1668993.5,1873
29869,595153.5,1668988.5,1873
29870,595153.5,1668983.5,1873
29871,595153.5,1668978.5,1881
29872,595153.5,1668973.5,1881
29873,595153.5,1668968.5,1881
29874,595153.5,1668963.5,1882
29875,595153.5,1668958.5,1882
29876,595153.5,1668953.5,1882
29877,595153.5,1668948.5,1880
29878,595153.5,1668943.5,1880
29879,595153.5,1668938.5,1880
29880,595153.5,1668933.5,1874
29881,595153.5,1668928.5,1874
29882,595153.5,1668923.5,1874
29883,595153.5,1668918.5,1867
29884,595153.5,1668913.5,1867
29885,595153.5,1668908.5,1867
29886,595153.5,1668903.5,1860
29887,595153.5,1668898.5,1860
29888,595153.5,1668893.5,1860
29889,595153.5,1668888.5,1855
29890,595153.5,1668883.5,1855
29891,595153.5,1668878.5,1855
29892,595153.5,1668873.5,1853
29893,595153.5,1668868.5,1853
29894,595153.5,1668863.5,1853
29895,595153.5,1668858.5,1852
29896,595153.5,1668853.5,1852
29897,595153.5,1668848.5,1852
29898,595153.5,1668843.5,1851
29899,595153.5,1668838.5,1851
29900,595153.5,1668833.5,1851
29901,595153.5,1668828.5,1850
29902,595153.5,1668823.5,1850
29903,595153.5,1668818.5,1850
29904,595153.5,1668813.5,1849
29905,595153.5,1668808.5,1849
29906,595153.5,1668803.5,1849
29907,595153.5,1668798.5,1848
29908,595153.5,1668793.5,1848
29909,595153.5,1668788.5,1848
29910,595153.5,1668783.5,1846
29911,595153.5,1668778.5,1846
29912,595153.5,1668773.5,1846
29913,595153.5,1668768.5,1844
29914,595153.5,1668763.5,1844
29915,595153.5,1668758.5,1844
29916,595153.5,1668753.5,1842
29917,595153.5,1668748.5,1842
29918,595153.5,1668743.5,1842
29919,595153.5,1668738.5,1841
29920,595153.5,1668733.5,1841
29921,595153.5,1668728.5,1841
29922,595153.5,1668723.5,1840
29923,595153.5,1668718.5,1840
29924,595153.5,1668713.5,1840
29925,595153.5,1668708.5,1840
29926,595153.5,1668703.5,1840
29927,595153.5,1668698.5,1840
29928,595153.5,1668693.5,1837
29929,595153.5,1668688.5,1837
29930,595153.5,1668683.5,1837
29931,595153.5,1668678.5,1833
29932,595153.5,1668673.5,1833
29933,595153.5,1668668.5,1833
29934,595153.5,1668663.5,1827
29935,595153.5,1668658.5,1827
29936,595153.5,1668653.5,1827
29937,595153.5,1668648.5,1819
29938,595153.5,1668643.5,1819
29939,595153.5,1668638.5,1819
29940,595153.5,1668633.5,1807
29941,595153.5,1668628.5,1807
29942,595153.5,1668623.5,1807
29943,595153.5,1668618.5,1795
29944,595153.5,1668613.5,1795
29945,595153.5,1668608.5,1795
29946,595153.5,1668603.5,1784
29947,595153.5,1668598.5,1784
29948,595153.5,1668593.5,1784
29949,595153.5,1668588.5,1776
29950,595153.5,1668583.5,1776
29951,595153.5,1668578.5,1776
29952,595158.5,1669533.5,2009
29953,595158.5,1669528.5,2009
29954,595158.5,1669523.5,2006
29955,595158.5,1669518.5,2006
29956,595158.5,1669513.5,2006
29957,595158.5,1669508.5,2004
29958,595158.5,1669503.5,2004
29959,595158.5,1669498.5,2004
29960,595158.5,1669493.5,2002
29961,595158.5,1669488.5,2002
29962,595158.5,1669483.5,2002
29963,595158.5,1669478.5,2000
29964,595158.5,1669473.5,2000
29965,595158.5,1669468.5,2000
29966,595158.5,1669463.5,1998
29967,595158.5,1669458.5,1998
29968,595158.5,1669453.5,1998
29969,595158.5,1669448.5,1998
29970,595158.5,1669443.5,1998
29971,595158.5,1669438.5,1998
29972,595158.5,1669433.5,1997
29973,595158.5,1669428.5,1997
29974,595158.5,1669423.5,1997
29975,595158.5,1669418.5,1995
29976,595158.5,1669413.5,1995
29977,595158.5,1669408.5,1995
29978,595158.5,1669403.5,1991
29979,595158.5,1669398.5,1991
29980,595158.5,1669393.5,1991
29981,595158.5,1669388.5,1986
29982,595158.5,1669383.5,1986
29983,595158.5,1669378.5,1986
29984,595158.5,1669373.5,1978
29985,595158.5,1669368.5,1978
29986,595158.5,1669363.5,1978
29987,595158.5,1669358.5,1968
29988,595158.5,1669353.5,1968
29989,595158.5,1669348.5,1968
29990,595158.5,1669343.5,1956
29991,595158.5,1669338.5,1956
29992,595158.5,1669333.5,1956
29993,595158.5,1669328.5,1942
29994,595158.5,1669323.5,1942
29995,595158.5,1669318.5,1942
29996,595158.5,1669313.5,1927
29997,595158.5,1669308.5,1927
29998,595158.5,1669303.5,1927
29999,595158.5,1669298.5,1911
30000,595158.5,1669293.5,1911
30001,595158.5,1669288.5,1911
30002,595158.5,1669283.5,1894
30003,595158.5,1669278.5,1894
30004,595158.5,1669273.5,1894
30005,595158.5,1669268.5,1877
30006,595158.5,1669263.5,1877
30007,595158.5,1669258.5,1877
30008,595158.5,1669253.5,1865
30009,595158.5,1669248.5,1865
30010,595158.5,1669243.5,1865
30011,595158.5,1669238.5,1858
30012,595158.5,1669233.5,1858
30013,595158.5,1669228.5,1858
30014,595158.5,1669223.5,1860
30015,595158.5,1669218.5,1860
30016,595158.5,1669213.5,1860
30017,595158.5,1669208.5,1865
30018,595158.5,1669203.5,1865
30019,595158.5,1669198.5,1865
30020,595158.5,1669193.5,1870
30021,595158.5,1669188.5,1870
30022,595158.5,1669183.5,1870
30023,595158.5,1669178.5,1874
30024,595158.5,1669173.5,1874
30025,595158.5,1669168.5,1874
30026,595158.5,1669163.5,1876
30027,595158.5,1669158.5,1876
30028,595158.5,1669153.5,1876
30029,595158.5,1669148.5,1875
30030,595158.5,1669143.5,1875
30031,595158.5,1669138.5,1875
30032,595158.5,1669133.5,1873
30033,595158.5,1669128.5,1873
30034,595158.5,1669123.5,1873
30035,595158.5,1669118.5,1868
30036,595158.5,1669113.5,1868
30037,595158.5,1669108.5,1868
30038,595158.5,1669103.5,1860
30039,595158.5,1669098.5,1860
30040,595158.5,1669093.5,1860
30041,595158.5,1669088.5,1849
30042,595158.5,1669083.5,1849
30043,595158.5,1669078.5,1849
30044,595158.5,1669073.5,1839
30045,595158.5,1669068.5,1839
30046,595158.5,1669063.5,1839
30047,595158.5,1669058.5,1839
30048,595158.5,1669053.5,1833
30049,595158.5,1669048.5,1833
30050,595158.5,1669043.5,1833
30051,595158.5,1669038.5,1836
30052,595158.5,1669033.5,1836
30053,595158.5,1669028.5,1836
30054,595158.5,1669023.5,1846
30055,595158.5,1669018.5,1846
30056,595158.5,1669013.5,1846
30057,595158.5,1669008.5,1860
30058,595158.5,1669003.5,1860
30059,595158.5,1668998.5,1860
30060,595158.5,1668993.5,1873
30061,595158.5,1668988.5,1873
30062,595158.5,1668983.5,1873
30063,595158.5,1668978.5,1881
30064,595158.5,1668973.5,1881
30065,595158.5,1668968.5,1881
30066,595158.5,1668963.5,1882
30067,595158.5,1668958.5,1882
30068,595158.5,1668953.5,1882
30069,595158.5,1668948.5,1880
30070,595158.5,1668943.5,1880
30071,595158.5,1668938.5,1880
30072,595158.5,1668933.5,1874
30073,595158.5,1668928.5,1874
30074,595158.5,1668923.5,1874
30075,595158.5,1668918.5,1867
30076,595158.5,1668913.5,1867
30077,595158.5,1668908.5,1867
30078,595158.5,1668903.5,1860
30079,595158.5,1668898.5,1860
30080,595158.5,1668893.5,1860
30081,595158.5,1668888.5,1855
30082,595158.5,1668883.5,1855
30083,595158.5,1668878.5,1855
30084,595158.5,1668873.5,1853
30085,595158.5,1668868.5,1853
30086,595158.5,1668863.5,1853
30087,595158.5,1668858.5,1852
30088,595158.5,1668853.5,1852
30089,595158.5,1668848.5,1852
30090,595158.5,1668843.5,1851
30091,595158.5,1668838.5,1851
30092,595158.5,1668833.5,1851
30093,595158.5,1668828.5,1850
30094,595158.5,1668823.5,1850
30095,595158.5,1668818.5,1850
30096,595158.5,1668813.5,1849
30097,595158.5,1668808.5,1849
30098,595158.5,1668803.5,1849
30099,595158.5,1668798.5,1848
30100,595158.5,1668793.5,1848
30101,595158.5,1668788.5,1848
30102,595158.5,1668783.5,1846
30103,595158.5,1668778.5,1846
30104,595158.5,1668773.5,1846
30105,595158.5,1668768.5,1844
30106,595158.5,1668763.5,1844
30107,595158.5,1668758.5,1844
30108,595158.5,1668753.5,1842
30109,595158.5,1668748.5,1842
30110,595158.5,1668743.5,1842
30111,595158.5,1668738.5,1841
30112,595158.5,1668733.5,1841
30113,595158.5,1668728.5,1841
30114,595158.5,1668723.5,1840
30115,595158.5,1668718.5,1840
30116,595158.5,1668713.5,1840
30117,595158.5,1668708.5,1840
30118,595158.5,1668703.5,1840
30119,595158.5,1668698.5,1840
30120,595158.5,1668693.5,1837
30121,595158.5,1668688.5,1837
30122,595158.5,1668683.5,1837
30123,595158.5,1668678.5,1833
30124,595158.5,1668673.5,1833
30125,595158.5,1668668.5,1833
30126,595158.5,1668663.5,1827
30127,595158.5,1668658.5,1827
30128,595158.5,1668653.5,1827
30129,595158.5,1668648.5,1819
30130,595158.5,1668643.5,1819
30131,595158.5,1668638.5,1819
30132,595158.5,1668633.5,1807
30133,595158.5,1668628.5,1807
30134,595158.5,1668623.5,1807
30135,595158.5,1668618.5,1795
30136,595158.5,1668613.5,1795
30137,595158.5,1668608.5,1795
30138,595158.5,1668603.5,1784
30139,595158.5,1668598.5,1784
